hostname,timestamp_iso,timestamp_ms,records_sent,recs_per_sec,mb_per_sec,avg_latency,max_latency,p50,p95,p99,p999
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:54.245689141Z,1753627434245,50051,10010.2,4.89,1.2,13.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:43:59.249171906Z,1753627439249,50033,10006.6,4.89,1.2,8.0,1,2,2,4
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:04.254150957Z,1753627444254,50056,10011.2,4.89,1.3,14.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:09.258731018Z,1753627449258,50041,10006.2,4.89,1.2,12.0,1,2,3,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:14.265726586Z,1753627454265,50070,10012.0,4.89,1.3,15.0,1,2,3,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:19.270607708Z,1753627459270,50050,10008.0,4.89,1.2,6.0,1,2,2,3
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:24.276344751Z,1753627464276,50043,10008.6,4.89,1.2,18.0,1,2,3,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:29.280672207Z,1753627469280,50057,10011.4,4.89,1.2,7.0,1,2,2,4
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:34.287135971Z,1753627474287,50060,10010.0,4.89,1.2,9.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:39.292362443Z,1753627479292,50055,10011.0,4.89,1.2,9.0,1,2,3,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:44.298976805Z,1753627484298,50064,10010.8,4.89,1.3,10.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:49.304809086Z,1753627489304,50061,10012.2,4.89,1.3,9.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:54.309152045Z,1753627494309,50040,10008.0,4.89,1.3,9.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:44:59.314006014Z,1753627499314,50066,10013.2,4.89,1.3,9.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:04.318083930Z,1753627504318,50024,10004.8,4.89,1.3,9.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:09.323899321Z,1753627509323,50053,10010.6,4.89,1.2,10.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:14.328778804Z,1753627514328,50057,10011.4,4.89,1.3,8.0,1,2,2,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:19.335529852Z,1753627519335,50069,10011.8,4.89,1.3,10.0,1,2,3,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:24.339743331Z,1753627524339,50041,10008.2,4.89,1.2,8.0,1,2,2,3
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:29.346028221Z,1753627529346,50060,10010.0,4.89,1.2,10.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:34.352521803Z,1753627534352,50070,10010.0,4.89,1.2,9.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:39.359191791Z,1753627539359,50060,10010.0,4.89,1.2,13.0,1,2,2,9
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:44.364715809Z,1753627544364,50059,10009.8,4.89,1.2,10.0,1,2,3,7
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:49.370219573Z,1753627549370,50051,10010.2,4.89,1.3,13.0,1,2,2,9
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:54.374180605Z,1753627554374,50049,10009.8,4.89,1.2,8.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:45:59.380530753Z,1753627559380,50060,10010.0,4.89,1.2,14.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:46:04.384848837Z,1753627564384,50040,10008.0,4.89,1.2,8.0,1,2,3,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:46:09.390820610Z,1753627569390,50060,10012.0,4.89,1.3,15.0,1,2,3,9
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:46:14.394582185Z,1753627574394,50034,10006.8,4.89,1.3,8.0,1,2,2,6
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:46:19.401537969Z,1753627579401,50077,10013.4,4.89,1.2,17.0,1,2,2,8
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:46:24.406941195Z,1753627584406,50050,10008.0,4.89,1.2,7.0,1,2,2,4
producer-1.pitur-263751.isolateedinburgh-pg0.utah.cloudlab.us,2025-07-27T14:46:29.412876397Z,1753627589412,50060,10012.0,4.89,1.2,18.0,1,2,2,8
